step,effective_group_ratio,gold,grad_norm,kl,learning_rate,memory_gib,optimizer_updated,orm,response_length,step_seconds
215.0,0.5,0.625,0.3553628921508789,0.003677505941595882,1e-06,53.00835037231445,1.0,0.575,7794.25,112.8709299787879
216.0,0.5,0.25,0.4899974763393402,0.006359109305776656,1e-06,53.00835037231445,1.0,0.03125,6716.5,100.7127146255225
217.0,0.3333333333333333,0.25,0.5584355592727661,0.006169531669002026,1e-06,53.00835037231445,1.0,0.125,9065.125,116.38508533500135
218.0,1.0,0.125,0.3417137563228607,0.0053026952082291245,1e-06,53.00835037231445,1.0,-0.03125,9717.875,115.43842522241175
219.0,0.5,0.25,0.3989372253417969,0.0059410963440313935,1e-06,53.00835037231445,1.0,0.29910714285714285,5753.25,81.43558004684746
220.0,1.0,0.375,0.5559288859367371,0.004956219083396718,1e-06,53.00835037231445,1.0,0.3125,7393.625,102.41589719057083
221.0,0.16666666666666666,,,,,,0.0,,,
222.0,0.5,0.125,0.3170888423919678,0.005890671061933972,1e-06,53.00835037231445,1.0,-0.09375,8544.25,115.65171010605991
223.0,0.5,0.25,0.3141672611236572,0.0038769051898270845,1e-06,53.00835037231445,1.0,0.23958333333333334,7296.125,94.40168878994882
224.0,0.5,0.0,0.1482139527797699,0.0051110330678056926,1e-06,53.00835037231445,1.0,0.0,3845.25,65.252765012905
225.0,0.5,0.375,0.4309292733669281,0.004987048159819096,1e-06,53.00835037231445,1.0,0.3125,6435.25,95.96101522259414
226.0,0.5,0.375,0.40776526927948,0.004085228996700607,1e-06,53.00835037231445,1.0,0.4375,3557.0,64.7838727850467
227.0,0.3333333333333333,0.0,0.3293694257736206,0.004639004357159138,1e-06,53.00835037231445,1.0,-0.03125,5081.375,72.44405649788678
228.0,0.5,0.0,0.3014278709888458,0.007309113861992955,1e-06,53.00835037231445,1.0,-0.03125,6471.375,85.12626573070884
229.0,0.16666666666666666,,,,,,0.0,,,
230.0,1.0,0.125,0.28686052560806274,0.004317316692322493,1e-06,53.00835037231445,1.0,0.0,7412.875,101.92253150604665
231.0,0.5,0.375,0.35580480098724365,0.004429349646670744,1e-06,53.00835037231445,1.0,0.3125,7109.25,93.3429790828377
232.0,0.5,0.0,0.45209234952926636,0.0069005041441414505,1e-06,53.00835037231445,1.0,-0.03125,4433.75,69.30240716412663
233.0,1.0,0.25,0.36346811056137085,0.004872698104009032,1e-06,53.00835037231445,1.0,0.21875,4907.75,75.7548556253314
234.0,0.5,0.625,0.45976558327674866,0.004357292258646339,1e-06,53.00835037231445,1.0,0.625,3735.625,65.46217115595937
235.0,0.5,0.0,0.2932998836040497,0.005885807739105076,1e-06,53.00835037231445,1.0,0.13425925925925924,5001.0,76.27916333638132
236.0,1.0,0.0,0.42739832401275635,0.006724591396050528,1e-06,53.00835037231445,1.0,0.0625,5640.5,80.85348802059889
237.0,0.5,0.125,0.30188530683517456,0.006019620748702437,1e-06,53.00835037231445,1.0,0.0625,9998.875,128.96991458907723
238.0,1.0,0.0,0.5028447508811951,0.004450270178494975,1e-06,53.00835037231445,1.0,-0.03125,4317.625,67.71956532821059
239.0,0.5,0.375,0.47553765773773193,0.008052586519625038,1e-06,53.00835037231445,1.0,0.28125,7738.0,99.65417572110891
240.0,0.5,0.25,0.4043044447898865,0.006746929924702272,1e-06,53.00835037231445,1.0,0.0625,5117.0,74.22457161918283
241.0,1.0,0.0,0.48368337750434875,0.007888334017479792,1e-06,53.00835037231445,1.0,-0.15625,10915.75,130.11941553466022
242.0,1.0,0.25,0.4889756441116333,0.004833898041397333,1e-06,53.00835037231445,1.0,0.15625,5287.125,77.47110717743635
243.0,1.0,0.25,0.34379318356513977,0.0072685259219724685,1e-06,53.00835037231445,1.0,0.21875,4155.125,69.02387954480946
244.0,0.16666666666666666,,,,,,0.0,,,
245.0,0.5,0.5,0.403225839138031,0.004650943534215912,1e-06,53.00835037231445,1.0,0.40625,7699.25,106.73323387280107
246.0,1.0,0.375,0.3280373215675354,0.003211525072401855,1e-06,53.00835037231445,1.0,0.40625,4822.5,72.25135306827724
247.0,0.5,0.0,0.41412243247032166,0.005599408759735525,1e-06,53.00835037231445,1.0,0.0625,4942.5,73.7787867281586
248.0,0.5,0.0,0.2646358907222748,0.005416978208813816,1e-06,53.00835037231445,1.0,-0.03125,4849.125,77.01915916055441
249.0,0.5,0.25,0.3909948766231537,0.006104212166974321,1e-06,53.00835037231445,1.0,0.28125,4722.875,73.12570967525244
250.0,0.5,0.25,0.444780558347702,0.004568684060359374,1e-06,53.00835037231445,1.0,0.21875,6654.625,101.95572870410979
